contig_id1	pos1	contig_id2	pos2
opera_contig_144	19515	opera_contig_159385	210194
opera_contig_144	41301	opera_contig_162263	177010
opera_contig_144	29940	opera_contig_162270	85550
opera_contig_144	321	opera_contig_162264	262874
opera_contig_144	10799	opera_contig_162268	63642
opera_contig_144	33148	opera_contig_162264	271267
opera_contig_144	22639	opera_contig_162263	84674
opera_contig_144	21217	opera_contig_162266	28568
opera_contig_144	5830	opera_contig_162266	46684
opera_contig_144	1294	opera_contig_159385	207725
opera_contig_144	23608	opera_contig_162263	378138
opera_contig_144	4156	opera_contig_162262	220778
opera_contig_144	34834	opera_contig_162269	71335
opera_contig_144	17051	opera_contig_162263	19638
opera_contig_144	6655	opera_contig_162267	91341
opera_contig_144	39827	opera_contig_162267	82693
opera_contig_144	17757	opera_contig_162262	575420
opera_contig_144	37225	opera_contig_162265	22266
opera_contig_144	30009	opera_contig_162262	113969
opera_contig_144	33875	opera_contig_162267	12459
opera_contig_144	23224	opera_contig_239	26962
opera_contig_144	31897	opera_contig_162264	166596
opera_contig_144	12506	opera_contig_162262	55974
opera_contig_144	20264	opera_contig_162262	9372
opera_contig_144	29943	opera_contig_162262	416621
opera_contig_144	5488	opera_contig_162263	263435
opera_contig_144	19255	opera_contig_162263	254736
opera_contig_144	5520	opera_contig_162270	18464
opera_contig_144	12923	opera_contig_162264	95900
opera_contig_144	3416	opera_contig_162263	151004
opera_contig_144	18235	opera_contig_162269	27899
opera_contig_144	3447	opera_contig_162270	75076
opera_contig_144	12235	opera_contig_162266	502
opera_contig_144	35943	opera_contig_234	10613
opera_contig_144	30054	opera_contig_162265	12009
opera_contig_144	15450	opera_contig_162262	299127
opera_contig_144	13130	opera_contig_162262	678069
opera_contig_144	4855	opera_contig_162262	316692
opera_contig_144	9688	opera_contig_162271	10762
opera_contig_144	28066	opera_contig_162264	164699
opera_contig_144	35372	opera_contig_162263	89505
opera_contig_144	13313	opera_contig_162262	535532
opera_contig_144	4669	opera_contig_162264	47632
opera_contig_144	30468	opera_contig_162263	429272
opera_contig_144	29822	opera_contig_239	25699
opera_contig_144	34703	opera_contig_162263	194931
opera_contig_144	22419	opera_contig_162263	298920
opera_contig_144	580	opera_contig_162264	231104
opera_contig_144	18111	opera_contig_162265	161291
opera_contig_144	7473	opera_contig_162266	171328
opera_contig_144	30475	opera_contig_162262	533628
opera_contig_144	13103	opera_contig_162270	107879
opera_contig_144	10905	opera_contig_162266	144183
opera_contig_144	27710	opera_contig_162262	247203
opera_contig_144	22488	opera_contig_162262	76978
opera_contig_144	5490	opera_contig_162265	65795
opera_contig_144	19668	opera_contig_162267	52418
opera_contig_144	6658	opera_contig_162266	183916
opera_contig_144	5368	opera_contig_162264	174062
opera_contig_144	31337	opera_contig_162262	351376
opera_contig_144	27180	opera_contig_162268	84634
opera_contig_144	38558	opera_contig_162262	256275
opera_contig_144	18724	opera_contig_159385	80777
opera_contig_144	22382	opera_contig_162264	204063
opera_contig_144	24510	opera_contig_162265	82450
opera_contig_144	23612	opera_contig_162264	118981
opera_contig_144	30487	opera_contig_162265	266053
opera_contig_144	24320	opera_contig_162263	253012
opera_contig_144	6	opera_contig_162264	64640
opera_contig_144	35956	opera_contig_162265	93278
opera_contig_144	16531	opera_contig_159385	10623
opera_contig_144	26179	opera_contig_162265	60441
opera_contig_144	18108	opera_contig_162263	263566
opera_contig_144	202	opera_contig_162264	280114
opera_contig_144	26458	opera_contig_162262	216956
opera_contig_144	24252	opera_contig_162262	366738
opera_contig_144	27982	opera_contig_162264	271502
opera_contig_144	7480	opera_contig_162263	246701
opera_contig_144	38114	opera_contig_162265	158485
opera_contig_144	16531	opera_contig_162262	180279
opera_contig_144	15683	opera_contig_162262	570354
opera_contig_144	38808	opera_contig_162266	175393
opera_contig_144	36571	opera_contig_162269	51077
opera_contig_144	6502	opera_contig_162263	159091
opera_contig_144	20914	opera_contig_162263	451103
opera_contig_144	5342	opera_contig_162262	244992
opera_contig_144	39827	opera_contig_162265	274412
opera_contig_144	15486	opera_contig_159385	94748
opera_contig_144	36850	opera_contig_162262	652740
opera_contig_144	40233	opera_contig_162264	122110
opera_contig_144	20639	opera_contig_162262	111242
opera_contig_144	38384	opera_contig_162267	105219
opera_contig_144	28098	opera_contig_162263	456562
opera_contig_144	13416	opera_contig_162262	10732
opera_contig_144	39687	opera_contig_162263	266612
opera_contig_144	18026	opera_contig_162264	249278
opera_contig_144	38521	opera_contig_162265	158263
opera_contig_144	6379	opera_contig_162271	14371
opera_contig_144	13108	opera_contig_159385	210937
opera_contig_144	9523	opera_contig_162265	61058
opera_contig_144	4660	opera_contig_162271	51288
opera_contig_144	7485	opera_contig_162262	666545
opera_contig_144	6908	opera_contig_162262	263779
opera_contig_144	41669	opera_contig_162263	5125
opera_contig_144	27195	opera_contig_162262	56211
opera_contig_144	32800	opera_contig_159385	30184
opera_contig_144	24370	opera_contig_162262	511466
opera_contig_144	25588	opera_contig_162265	277992
opera_contig_144	9884	opera_contig_162263	266216
opera_contig_144	34172	opera_contig_162263	109639
opera_contig_144	23468	opera_contig_162265	237988
opera_contig_144	9677	opera_contig_159385	145562
opera_contig_144	22141	opera_contig_162271	4480
opera_contig_144	21811	opera_contig_234	17783
opera_contig_144	33132	opera_contig_162263	233800
opera_contig_144	16313	opera_contig_162263	73008
opera_contig_144	24986	opera_contig_162265	91615
opera_contig_144	2365	opera_contig_159385	94005
opera_contig_144	7340	opera_contig_162262	250217
opera_contig_144	32925	opera_contig_162265	32676
opera_contig_144	25139	opera_contig_162262	545687
opera_contig_144	33089	opera_contig_162267	30143
opera_contig_144	38805	opera_contig_162262	451632
opera_contig_144	4330	opera_contig_162266	42198
opera_contig_144	34726	opera_contig_162265	95225
opera_contig_144	28005	opera_contig_162263	313743
opera_contig_144	20354	opera_contig_162264	27923
opera_contig_144	29851	opera_contig_162265	225603
opera_contig_144	18022	opera_contig_162262	46272
opera_contig_144	442	opera_contig_162263	194144
opera_contig_144	29894	opera_contig_162263	44360
opera_contig_144	24385	opera_contig_162264	372240
opera_contig_144	3016	opera_contig_162268	35451
opera_contig_144	12980	opera_contig_162262	499287
opera_contig_144	16833	opera_contig_162263	382491
opera_contig_144	21209	opera_contig_162262	118121
opera_contig_144	22416	opera_contig_162264	163632
opera_contig_144	10994	opera_contig_162264	186989
opera_contig_144	23394	opera_contig_162265	81490
opera_contig_144	12393	opera_contig_162269	25926
opera_contig_144	33961	opera_contig_162263	202518
opera_contig_144	16378	opera_contig_159385	163170
opera_contig_144	33898	opera_contig_162270	71208
opera_contig_144	6657	opera_contig_162268	31793
opera_contig_144	17740	opera_contig_162263	395647
opera_contig_144	22106	opera_contig_162266	184775
opera_contig_144	40293	opera_contig_162265	6271
opera_contig_144	2983	opera_contig_162265	107126
opera_contig_144	18967	opera_contig_162271	61204
opera_contig_144	34930	opera_contig_162269	65692
opera_contig_144	22163	opera_contig_162263	84042
opera_contig_144	26312	opera_contig_159385	58218
opera_contig_144	37029	opera_contig_162264	270332
opera_contig_144	13165	opera_contig_162262	126115
opera_contig_144	26550	opera_contig_162263	350420
opera_contig_144	16894	opera_contig_162270	74135
opera_contig_144	7799	opera_contig_162262	231403
opera_contig_144	1295	opera_contig_162262	426435
opera_contig_144	24881	opera_contig_239	17002
opera_contig_144	13983	opera_contig_162264	45801
opera_contig_144	18078	opera_contig_162270	58508
opera_contig_144	9915	opera_contig_162264	146274
opera_contig_144	20636	opera_contig_162264	233576
opera_contig_144	33906	opera_contig_162268	104291
opera_contig_144	35637	opera_contig_162263	390050
opera_contig_144	19642	opera_contig_162263	436625
opera_contig_144	33278	opera_contig_162262	286928
opera_contig_144	5212	opera_contig_162269	76293
opera_contig_144	22419	opera_contig_162265	70858
opera_contig_144	11621	opera_contig_162262	632605
opera_contig_144	33878	opera_contig_162263	857
opera_contig_144	17586	opera_contig_162268	21666
opera_contig_144	3350	opera_contig_162265	151083
opera_contig_144	27554	opera_contig_162271	67746
opera_contig_144	6586	opera_contig_162262	324338
opera_contig_144	41688	opera_contig_162262	84841
opera_contig_144	15494	opera_contig_162264	346470
opera_contig_144	8416	opera_contig_234	22129
opera_contig_144	2758	opera_contig_159385	142037
opera_contig_144	154	opera_contig_162262	533107
opera_contig_144	21458	opera_contig_162266	186265
opera_contig_144	1095	opera_contig_162263	422309
opera_contig_144	38675	opera_contig_162264	233857
opera_contig_144	12923	opera_contig_162267	13335
opera_contig_144	13376	opera_contig_162266	121178
opera_contig_144	4173	opera_contig_162265	85382
opera_contig_144	27511	opera_contig_162267	37915
opera_contig_144	3295	opera_contig_162264	268106
opera_contig_144	34709	opera_contig_162265	73576
opera_contig_144	12806	opera_contig_162263	407130
opera_contig_144	35961	opera_contig_159385	29138
opera_contig_144	31652	opera_contig_162263	451525
opera_contig_144	18452	opera_contig_162266	101864
opera_contig_144	5117	opera_contig_162269	56615
opera_contig_144	5388	opera_contig_162263	267316
opera_contig_144	610	opera_contig_162262	621062
opera_contig_144	4195	opera_contig_162265	157027
opera_contig_144	32368	opera_contig_162262	579078
opera_contig_144	32979	opera_contig_162265	195257
opera_contig_144	288	opera_contig_162262	252154
opera_contig_144	36022	opera_contig_162264	363903
opera_contig_144	35201	opera_contig_162262	620755
opera_contig_144	34037	opera_contig_162262	155222
opera_contig_144	22361	opera_contig_162262	87294
opera_contig_144	461	opera_contig_162267	57812
opera_contig_144	3329	opera_contig_162265	265993
opera_contig_144	25990	opera_contig_162263	182973
opera_contig_144	30015	opera_contig_162267	84891
opera_contig_144	7124	opera_contig_162262	669739
opera_contig_144	1930	opera_contig_162266	166973
opera_contig_144	443	opera_contig_162264	179685
opera_contig_144	15045	opera_contig_162262	101641
opera_contig_144	6900	opera_contig_162264	105025
opera_contig_144	155	opera_contig_162262	525553
opera_contig_144	32921	opera_contig_162263	405186
opera_contig_144	22941	opera_contig_162263	69454
opera_contig_144	15731	opera_contig_162269	6107
opera_contig_144	33110	opera_contig_162262	54476
opera_contig_144	29955	opera_contig_162262	23552
opera_contig_144	33614	opera_contig_162264	20251
opera_contig_144	16531	opera_contig_162264	66760
opera_contig_144	21770	opera_contig_162270	7386
opera_contig_144	7348	opera_contig_162262	648642
opera_contig_144	13520	opera_contig_162270	84895
opera_contig_144	27614	opera_contig_162262	510029
opera_contig_144	6950	opera_contig_162269	77186
opera_contig_144	8091	opera_contig_162271	301
opera_contig_144	7352	opera_contig_162271	22168
opera_contig_144	22511	opera_contig_162269	60858
opera_contig_144	12708	opera_contig_162269	21556
opera_contig_144	18724	opera_contig_162264	340726
opera_contig_144	31703	opera_contig_162262	77166
opera_contig_144	29107	opera_contig_162265	258193
opera_contig_144	39636	opera_contig_162270	14093
opera_contig_144	31857	opera_contig_162263	458503
opera_contig_144	8077	opera_contig_162266	132845
opera_contig_144	31036	opera_contig_162264	272283
opera_contig_144	34007	opera_contig_162263	442660
opera_contig_144	26469	opera_contig_162263	219700
opera_contig_144	13107	opera_contig_162268	64508
opera_contig_144	16002	opera_contig_162263	97354
opera_contig_144	5246	opera_contig_159385	47482
opera_contig_144	2282	opera_contig_162264	172305
opera_contig_144	21209	opera_contig_162266	112949
opera_contig_144	33334	opera_contig_162268	50402
opera_contig_144	17588	opera_contig_162265	168372
opera_contig_144	17364	opera_contig_162266	117196
opera_contig_144	26336	opera_contig_162268	115917
opera_contig_144	16048	opera_contig_162262	271725
opera_contig_144	34039	opera_contig_162266	26349
opera_contig_144	39962	opera_contig_162264	36534
opera_contig_144	22183	opera_contig_162262	60588
opera_contig_144	2682	opera_contig_162263	236855
opera_contig_144	28387	opera_contig_162263	245055
opera_contig_144	17512	opera_contig_162264	235468
opera_contig_144	32651	opera_contig_162266	167910
opera_contig_144	37794	opera_contig_162268	76690
opera_contig_144	37484	opera_contig_162265	72275
opera_contig_144	14157	opera_contig_162262	341516
opera_contig_144	25437	opera_contig_162262	450773
opera_contig_144	37315	opera_contig_162262	362527
opera_contig_144	6658	opera_contig_162263	355613
opera_contig_144	21786	opera_contig_162263	361230
opera_contig_144	30454	opera_contig_162262	428224
opera_contig_144	31383	opera_contig_162264	356509
opera_contig_144	27316	opera_contig_162262	516024
opera_contig_144	23151	opera_contig_162269	10986
opera_contig_144	2983	opera_contig_162264	353933
opera_contig_144	20394	opera_contig_162266	48270
opera_contig_144	6653	opera_contig_162262	134321
opera_contig_144	5995	opera_contig_162264	331001
opera_contig_144	39656	opera_contig_162262	369097
opera_contig_144	19730	opera_contig_162264	275523
opera_contig_144	17579	opera_contig_162262	641670
opera_contig_144	20637	opera_contig_162262	579160
opera_contig_144	38639	opera_contig_162262	42795
opera_contig_144	30278	opera_contig_162262	170060
opera_contig_144	41606	opera_contig_162263	344413
opera_contig_144	12379	opera_contig_162266	159100
opera_contig_144	19419	opera_contig_162262	470156
opera_contig_144	35365	opera_contig_162264	139951
opera_contig_144	4377	opera_contig_162265	242902
opera_contig_144	288	opera_contig_162263	405946
opera_contig_144	13143	opera_contig_162263	277188
opera_contig_144	21259	opera_contig_162267	11678
opera_contig_144	36943	opera_contig_239	30581
opera_contig_144	32535	opera_contig_162268	107112
opera_contig_144	37269	opera_contig_162266	180633
opera_contig_144	29000	opera_contig_162268	44369
opera_contig_144	2212	opera_contig_162267	129472
opera_contig_144	9848	opera_contig_162262	68509
opera_contig_144	31748	opera_contig_162263	403257
opera_contig_144	19368	opera_contig_162262	589490
opera_contig_144	18259	opera_contig_162262	76096
opera_contig_144	6795	opera_contig_162262	22512
opera_contig_144	38658	opera_contig_162262	463578
opera_contig_144	21807	opera_contig_162264	133543
opera_contig_144	12690	opera_contig_162263	72050
opera_contig_144	7481	opera_contig_162263	422796
opera_contig_144	30688	opera_contig_162268	64677
opera_contig_144	32814	opera_contig_162262	591751
opera_contig_144	154	opera_contig_162267	87354
opera_contig_144	16193	opera_contig_162264	258093
opera_contig_144	16934	opera_contig_162262	221388
opera_contig_144	27982	opera_contig_162262	307009
opera_contig_144	19867	opera_contig_162265	83254
opera_contig_144	39706	opera_contig_162262	270676
opera_contig_144	4382	opera_contig_162265	252461
opera_contig_144	15503	opera_contig_159385	131311
opera_contig_144	12022	opera_contig_162263	402919
opera_contig_144	3152	opera_contig_162267	11006
opera_contig_144	31813	opera_contig_162270	73838
opera_contig_144	6628	opera_contig_162263	406865
opera_contig_144	6592	opera_contig_162270	101894
opera_contig_144	37717	opera_contig_162265	221148
opera_contig_144	1561	opera_contig_162266	161537
opera_contig_144	9171	opera_contig_162264	95451
opera_contig_144	20233	opera_contig_162265	172170
opera_contig_144	34931	opera_contig_162267	45710
opera_contig_144	19868	opera_contig_162264	272773
opera_contig_144	25359	opera_contig_162264	32222
opera_contig_144	16540	opera_contig_162264	234130
opera_contig_144	17250	opera_contig_162267	65992
opera_contig_144	27118	opera_contig_162262	177856
opera_contig_144	29131	opera_contig_162262	356066
opera_contig_144	40562	opera_contig_162263	404486
opera_contig_144	6150	opera_contig_162262	449271
opera_contig_144	11691	opera_contig_162262	452932
opera_contig_144	39607	opera_contig_162264	123136
opera_contig_144	16322	opera_contig_162266	105293
opera_contig_144	13099	opera_contig_162263	211915
opera_contig_144	23590	opera_contig_162264	255463
opera_contig_144	37208	opera_contig_162262	416852
opera_contig_144	24	opera_contig_162263	91882
opera_contig_144	28181	opera_contig_162262	620385
opera_contig_144	6379	opera_contig_162265	243542
opera_contig_144	4719	opera_contig_162263	416018
opera_contig_144	35027	opera_contig_162263	115930
opera_contig_144	35379	opera_contig_162270	60927
opera_contig_144	12393	opera_contig_162262	441804
opera_contig_144	18689	opera_contig_162264	73455
opera_contig_144	36779	opera_contig_234	18096
opera_contig_144	29914	opera_contig_162262	434826
opera_contig_144	7142	opera_contig_239	27646
opera_contig_144	33969	opera_contig_162262	278024
opera_contig_144	22160	opera_contig_159385	144861
opera_contig_144	15050	opera_contig_162265	111828
opera_contig_144	33255	opera_contig_162263	219107
opera_contig_144	9094	opera_contig_162262	639496
opera_contig_144	30529	opera_contig_162263	85936
opera_contig_144	37414	opera_contig_162263	314429
opera_contig_144	22956	opera_contig_162262	358512
opera_contig_144	9323	opera_contig_162265	41603
opera_contig_144	7129	opera_contig_162262	572862
opera_contig_144	4098	opera_contig_162262	636413
opera_contig_144	32396	opera_contig_162263	435767
opera_contig_144	1865	opera_contig_162263	351333
opera_contig_144	18681	opera_contig_162262	330520
opera_contig_144	7148	opera_contig_162262	54615
opera_contig_144	3275	opera_contig_162263	71049
opera_contig_144	6347	opera_contig_162262	427296
opera_contig_144	12692	opera_contig_162267	19382
opera_contig_144	21399	opera_contig_162267	11130
opera_contig_144	28903	opera_contig_162264	70072
opera_contig_144	4347	opera_contig_159385	29310
opera_contig_144	24181	opera_contig_159385	15988
opera_contig_144	7628	opera_contig_162267	87141
opera_contig_144	40287	opera_contig_162263	456038
opera_contig_144	19479	opera_contig_162262	652119
opera_contig_144	21492	opera_contig_162271	30568
opera_contig_144	25537	opera_contig_162262	172814
opera_contig_144	34308	opera_contig_162270	98068
opera_contig_144	5856	opera_contig_162268	5691
opera_contig_144	9870	opera_contig_162262	45399
opera_contig_144	1864	opera_contig_162263	296378
opera_contig_144	6051	opera_contig_162262	266124
opera_contig_144	16334	opera_contig_162262	678963
opera_contig_144	20337	opera_contig_162263	23357
opera_contig_144	12728	opera_contig_162265	109932
opera_contig_144	38003	opera_contig_162264	343859
opera_contig_144	9373	opera_contig_162271	1423
opera_contig_144	5983	opera_contig_162262	7583
opera_contig_144	3164	opera_contig_162262	395005
opera_contig_144	5848	opera_contig_159385	170503
opera_contig_144	12523	opera_contig_162262	471133
opera_contig_144	461	opera_contig_162263	200540
opera_contig_144	18487	opera_contig_162263	33546
opera_contig_144	8885	opera_contig_159385	96647
opera_contig_144	33515	opera_contig_162264	179094
opera_contig_144	15092	opera_contig_162264	364557
opera_contig_144	35364	opera_contig_162270	3431
opera_contig_144	14584	opera_contig_162267	58221
opera_contig_144	38624	opera_contig_162262	265923
opera_contig_144	33999	opera_contig_162266	113219
opera_contig_144	37776	opera_contig_162266	156846
opera_contig_144	33938	opera_contig_162266	14975
opera_contig_144	11783	opera_contig_162267	52542
opera_contig_144	41218	opera_contig_162263	282302
opera_contig_144	28954	opera_contig_162265	189824
opera_contig_144	4130	opera_contig_162266	20214
opera_contig_144	5757	opera_contig_162262	477947
opera_contig_144	7482	opera_contig_162264	168817
opera_contig_144	19369	opera_contig_162267	21144
opera_contig_144	35051	opera_contig_162265	94807
opera_contig_144	5269	opera_contig_162269	27842
opera_contig_144	6600	opera_contig_162262	301970
opera_contig_144	35000	opera_contig_162262	307812
opera_contig_144	41349	opera_contig_162267	73396
opera_contig_144	32724	opera_contig_162265	261567
opera_contig_144	20294	opera_contig_162262	313313
opera_contig_144	8885	opera_contig_162262	129074
opera_contig_144	8814	opera_contig_162262	614131
opera_contig_144	9195	opera_contig_162262	500790
opera_contig_144	17822	opera_contig_162262	160408
opera_contig_144	36248	opera_contig_162263	449653
opera_contig_144	1172	opera_contig_162265	119480
opera_contig_144	35615	opera_contig_162262	163417
opera_contig_144	35215	opera_contig_162265	222162
opera_contig_144	9950	opera_contig_162262	420984
opera_contig_144	15166	opera_contig_162265	51705
opera_contig_144	15749	opera_contig_162269	73295
opera_contig_144	33499	opera_contig_162262	173861
opera_contig_144	28056	opera_contig_162264	372874
opera_contig_144	1539	opera_contig_162262	456440
opera_contig_144	19698	opera_contig_162271	27989
opera_contig_144	1655	opera_contig_162262	62937
opera_contig_144	29858	opera_contig_162262	538482
opera_contig_144	10752	opera_contig_162264	264860
opera_contig_144	24355	opera_contig_162262	48562
opera_contig_144	1883	opera_contig_162269	92536
opera_contig_144	13376	opera_contig_162263	235003
opera_contig_144	40793	opera_contig_162265	117745
opera_contig_144	1990	opera_contig_159385	51729
opera_contig_144	40253	opera_contig_162262	578388
opera_contig_144	38399	opera_contig_162265	268525
opera_contig_144	23590	opera_contig_162262	587977
opera_contig_144	1986	opera_contig_162263	102969
opera_contig_144	28948	opera_contig_162264	2274
opera_contig_144	30026	opera_contig_162264	348276
opera_contig_144	11662	opera_contig_162269	4785
opera_contig_144	32923	opera_contig_162263	3545
opera_contig_144	8078	opera_contig_162266	66368
opera_contig_144	35960	opera_contig_162262	9428
opera_contig_144	11758	opera_contig_162263	169887
opera_contig_144	41432	opera_contig_234	28435
opera_contig_144	40283	opera_contig_162262	469619
opera_contig_144	33089	opera_contig_162263	448395
opera_contig_144	15181	opera_contig_162265	177833
opera_contig_144	39827	opera_contig_162265	240649
opera_contig_144	11637	opera_contig_162263	218479
opera_contig_144	6874	opera_contig_162263	378607
opera_contig_144	31130	opera_contig_162262	332431
opera_contig_144	32650	opera_contig_162266	158403
opera_contig_144	17151	opera_contig_162263	212012
opera_contig_144	31741	opera_contig_162264	145399
opera_contig_144	24298	opera_contig_162265	241005
opera_contig_144	14901	opera_contig_162265	113750
opera_contig_144	8639	opera_contig_162265	253265
opera_contig_144	30393	opera_contig_162268	104268
opera_contig_144	8078	opera_contig_234	22345
opera_contig_144	33259	opera_contig_162264	270147
opera_contig_144	22178	opera_contig_162269	69207
opera_contig_144	9724	opera_contig_162264	222719
opera_contig_144	37694	opera_contig_162264	17807
opera_contig_144	12923	opera_contig_162264	232267
opera_contig_144	1294	opera_contig_159385	113418
opera_contig_144	36986	opera_contig_162263	242711
opera_contig_144	8519	opera_contig_162263	54125
opera_contig_144	18016	opera_contig_162262	154863
opera_contig_144	26458	opera_contig_162264	248173
opera_contig_144	17276	opera_contig_162268	118312
opera_contig_144	20342	opera_contig_162267	137776
opera_contig_144	15002	opera_contig_162264	238398
opera_contig_144	6645	opera_contig_162263	272824
opera_contig_144	8885	opera_contig_162271	58262
opera_contig_144	23178	opera_contig_162264	345809
opera_contig_144	28421	opera_contig_162262	494766
opera_contig_144	18681	opera_contig_162264	163161
opera_contig_144	26458	opera_contig_162262	443759
opera_contig_144	37021	opera_contig_162267	17031
opera_contig_144	5073	opera_contig_162269	43520
opera_contig_144	19115	opera_contig_162262	424778
opera_contig_144	18234	opera_contig_162271	12516
opera_contig_144	35387	opera_contig_162262	630977
opera_contig_144	21381	opera_contig_162262	282025
opera_contig_144	36009	opera_contig_162263	155903
opera_contig_144	39827	opera_contig_162262	92641
opera_contig_144	1322	opera_contig_159385	231980
opera_contig_144	38191	opera_contig_162263	258220
opera_contig_144	35264	opera_contig_162263	111281
opera_contig_144	29753	opera_contig_162263	185576
opera_contig_144	9886	opera_contig_162268	107989
opera_contig_144	24172	opera_contig_162264	210091
opera_contig_144	11265	opera_contig_162264	149824
opera_contig_144	21500	opera_contig_162269	66004
opera_contig_144	19741	opera_contig_162263	142760
opera_contig_144	35211	opera_contig_159385	50913
opera_contig_144	443	opera_contig_162263	136377
opera_contig_144	24585	opera_contig_159385	60355
opera_contig_144	16413	opera_contig_162263	215365
opera_contig_144	13409	opera_contig_234	1119
opera_contig_144	824	opera_contig_162266	79724
opera_contig_144	23423	opera_contig_162263	363913
opera_contig_144	7479	opera_contig_162270	24772
opera_contig_144	31257	opera_contig_159385	171493
opera_contig_144	8333	opera_contig_162268	87092
opera_contig_144	25526	opera_contig_162262	651642
opera_contig_144	8414	opera_contig_162263	54202
opera_contig_144	30241	opera_contig_162269	75493
opera_contig_144	39827	opera_contig_162266	164155
opera_contig_144	32119	opera_contig_162263	436935
opera_contig_144	40177	opera_contig_162266	76751
opera_contig_144	39829	opera_contig_159385	24848
opera_contig_144	37754	opera_contig_234	24642
opera_contig_144	288	opera_contig_162264	287456
opera_contig_144	13046	opera_contig_162264	12506
opera_contig_144	2701	opera_contig_162265	220178
opera_contig_144	10322	opera_contig_162262	338218
opera_contig_144	9313	opera_contig_162264	212687
opera_contig_144	14309	opera_contig_162269	84621
opera_contig_144	37229	opera_contig_162262	362463
opera_contig_144	26333	opera_contig_162269	43838
opera_contig_144	5640	opera_contig_162263	396994
opera_contig_144	4437	opera_contig_162263	302116
opera_contig_144	32081	opera_contig_162265	203558
opera_contig_144	6517	opera_contig_162262	200999
opera_contig_144	15345	opera_contig_162262	44634
opera_contig_144	28150	opera_contig_162266	120881
opera_contig_144	21497	opera_contig_162264	198059
opera_contig_144	31367	opera_contig_159385	145455
opera_contig_144	8760	opera_contig_162265	177563
opera_contig_144	33301	opera_contig_162263	440634
opera_contig_144	3004	opera_contig_162262	242380
opera_contig_144	14468	opera_contig_162264	296617
opera_contig_144	41564	opera_contig_159385	207445
opera_contig_144	8143	opera_contig_162266	131615
opera_contig_144	18235	opera_contig_162262	61410
opera_contig_144	26461	opera_contig_162270	57376
opera_contig_144	16390	opera_contig_162263	27802
opera_contig_144	6441	opera_contig_159385	102643
opera_contig_144	274	opera_contig_162265	180899
opera_contig_144	24667	opera_contig_162262	29519
opera_contig_144	26200	opera_contig_162264	20082
opera_contig_144	15861	opera_contig_162264	2079
opera_contig_144	3349	opera_contig_162268	70753
opera_contig_144	893	opera_contig_162268	72149
opera_contig_144	39827	opera_contig_162269	73476
opera_contig_144	21035	opera_contig_162264	46795
opera_contig_144	38841	opera_contig_162262	179327
opera_contig_144	38143	opera_contig_162266	26059
opera_contig_144	1106	opera_contig_162262	528883
opera_contig_144	16832	opera_contig_162268	123319
opera_contig_144	29816	opera_contig_162266	45288
opera_contig_144	17739	opera_contig_162263	232342
opera_contig_144	24622	opera_contig_162265	45890
opera_contig_144	18087	opera_contig_162265	40340
opera_contig_144	4708	opera_contig_162263	187759
opera_contig_144	6125	opera_contig_162270	84452
opera_contig_144	11997	opera_contig_162270	42997
opera_contig_144	1292	opera_contig_162262	323680
opera_contig_144	24382	opera_contig_162268	24201
opera_contig_144	27275	opera_contig_162262	161126
opera_contig_144	25676	opera_contig_162266	30282
opera_contig_144	40782	opera_contig_162262	7604
opera_contig_144	12136	opera_contig_162263	446979
opera_contig_144	28233	opera_contig_234	21039
opera_contig_144	36623	opera_contig_162264	117603
opera_contig_144	34789	opera_contig_162263	81557
opera_contig_144	20637	opera_contig_159385	41009
opera_contig_144	10056	opera_contig_162263	329027
opera_contig_144	13164	opera_contig_162262	426298
opera_contig_144	38311	opera_contig_159385	87711
opera_contig_144	38873	opera_contig_162268	7957
opera_contig_144	5639	opera_contig_162264	144893
opera_contig_144	25555	opera_contig_162262	219129
opera_contig_144	34714	opera_contig_162263	220938
opera_contig_144	38291	opera_contig_162265	130651
opera_contig_144	21226	opera_contig_162263	265553
opera_contig_144	14623	opera_contig_162264	354932
opera_contig_144	20335	opera_contig_162265	95237
opera_contig_144	20342	opera_contig_162263	53266
opera_contig_144	8493	opera_contig_162262	41660
opera_contig_144	14469	opera_contig_162264	208987
opera_contig_144	27162	opera_contig_162263	95246
opera_contig_144	8011	opera_contig_159385	132674
opera_contig_144	21902	opera_contig_162264	94838
opera_contig_144	1883	opera_contig_162262	617632
opera_contig_144	18048	opera_contig_162264	349692
opera_contig_144	37702	opera_contig_162265	220362
opera_contig_144	9825	opera_contig_162270	92067
opera_contig_144	21722	opera_contig_162267	131038
opera_contig_144	15199	opera_contig_162262	517593
opera_contig_144	670	opera_contig_162267	109350
opera_contig_144	22998	opera_contig_162263	233425
opera_contig_144	35579	opera_contig_162271	60272
opera_contig_144	27989	opera_contig_162265	108129
opera_contig_144	39827	opera_contig_162267	37506
opera_contig_144	8684	opera_contig_162268	109895
opera_contig_144	17434	opera_contig_162266	73930
opera_contig_144	9155	opera_contig_162262	272836
opera_contig_144	28484	opera_contig_162264	255676
opera_contig_144	38003	opera_contig_162265	144144
opera_contig_144	41210	opera_contig_162264	216372
opera_contig_144	19616	opera_contig_162264	3360
opera_contig_144	15192	opera_contig_162271	38151
opera_contig_144	30272	opera_contig_162263	193682
opera_contig_144	8105	opera_contig_162265	87187
opera_contig_144	28035	opera_contig_162266	117482
opera_contig_144	9561	opera_contig_162262	16542
