#CHROM	POS	TLL62
TLL62_41__full_1	7652	113
TLL62_41__full_1	7653	116
TLL62_41__full_1	7654	117
TLL62_41__full_1	7655	115
TLL62_41__full_1	7656	115
TLL62_41__full_1	7657	115
TLL62_41__full_1	7658	114
TLL62_41__full_1	7659	114
TLL62_41__full_1	7660	113
TLL62_41__full_1	7661	111
TLL62_41__full_1	7662	112
TLL62_41__full_1	7663	111
TLL62_41__full_1	7664	111
TLL62_41__full_1	7665	111
TLL62_41__full_1	7666	111
TLL62_41__full_1	7667	111
TLL62_41__full_1	7668	111
TLL62_41__full_1	7669	112
TLL62_41__full_1	7670	112
TLL62_41__full_1	7671	113
TLL62_41__full_1	7672	110
TLL62_41__full_1	7673	108
TLL62_41__full_1	7674	108
TLL62_41__full_1	7675	107
TLL62_41__full_1	7676	107
TLL62_41__full_1	7677	109
TLL62_41__full_1	7678	107
TLL62_41__full_1	7679	111
TLL62_41__full_1	7680	113
TLL62_41__full_1	7681	113
TLL62_41__full_1	7682	113
TLL62_41__full_1	7683	114
TLL62_41__full_1	7684	112
TLL62_41__full_1	7685	113
TLL62_41__full_1	7686	114
TLL62_41__full_1	7687	114
TLL62_41__full_1	7688	115
TLL62_41__full_1	7689	115
TLL62_41__full_1	7690	117
TLL62_41__full_1	7691	124
TLL62_41__full_1	7692	124
TLL62_41__full_1	7693	122
TLL62_41__full_1	7694	122
TLL62_41__full_1	7695	121
TLL62_41__full_1	7696	117
TLL62_41__full_1	7697	117
TLL62_41__full_1	7698	116
TLL62_41__full_1	7699	116
TLL62_41__full_1	7700	110
TLL62_41__full_1	7701	117
TLL62_41__full_1	7702	116
TLL62_41__full_1	7703	116
TLL62_41__full_1	7704	114
TLL62_41__full_1	7705	114
TLL62_41__full_1	7706	113
TLL62_41__full_1	7707	114
TLL62_41__full_1	7708	118
TLL62_41__full_1	7709	117
TLL62_41__full_1	7710	117
TLL62_41__full_1	7711	118
TLL62_41__full_1	7712	117
TLL62_41__full_1	7713	118
TLL62_41__full_1	7714	119
TLL62_41__full_1	7715	121
TLL62_41__full_1	7716	123
TLL62_41__full_1	7717	124
TLL62_41__full_1	7718	126
TLL62_41__full_1	7719	129
TLL62_41__full_1	7720	128
TLL62_41__full_1	7721	128
TLL62_41__full_1	7722	129
TLL62_41__full_1	7723	128
TLL62_41__full_1	7724	127
TLL62_41__full_1	7725	125
TLL62_41__full_1	7726	125
TLL62_41__full_1	7727	125
TLL62_41__full_1	7728	124
TLL62_41__full_1	7729	123
TLL62_41__full_1	7730	123
TLL62_41__full_1	7731	122
TLL62_41__full_1	7732	122
TLL62_41__full_1	7733	124
TLL62_41__full_1	7734	124
TLL62_41__full_1	7735	126
TLL62_41__full_1	7736	124
TLL62_41__full_1	7737	123
TLL62_41__full_1	7738	124
TLL62_41__full_1	7739	124
TLL62_41__full_1	7740	122
TLL62_41__full_1	7741	122
TLL62_41__full_1	7742	122
TLL62_41__full_1	7743	122
TLL62_41__full_1	7744	122
TLL62_41__full_1	7745	123
TLL62_41__full_1	7746	125
TLL62_41__full_1	7747	125
TLL62_41__full_1	7748	129
TLL62_41__full_1	7749	129
TLL62_41__full_1	7750	127
TLL62_41__full_1	7751	127
TLL62_41__full_1	7752	126
TLL62_41__full_1	7753	125
TLL62_41__full_1	7754	126
TLL62_41__full_1	7755	126
TLL62_41__full_1	7756	124
TLL62_41__full_1	7757	124
TLL62_41__full_1	7758	124
TLL62_41__full_1	7759	121
TLL62_41__full_1	7760	121
TLL62_41__full_1	7761	121
TLL62_41__full_1	7762	121
TLL62_41__full_1	7763	122
TLL62_41__full_1	7764	121
TLL62_41__full_1	7765	121
TLL62_41__full_1	7766	121
TLL62_41__full_1	7767	127
TLL62_41__full_1	7768	127
TLL62_41__full_1	7769	128
TLL62_41__full_1	7770	128
TLL62_41__full_1	7771	126
TLL62_41__full_1	7772	128
TLL62_41__full_1	7773	129
TLL62_41__full_1	7774	129
TLL62_41__full_1	7775	127
TLL62_41__full_1	7776	128
TLL62_41__full_1	7777	127
TLL62_41__full_1	7778	133
TLL62_41__full_1	7779	133
TLL62_41__full_1	7780	133
TLL62_41__full_1	7781	132
TLL62_41__full_1	7782	131
TLL62_41__full_1	7783	130
TLL62_41__full_1	7784	130
TLL62_41__full_1	7785	131
TLL62_41__full_1	7786	129
TLL62_41__full_1	7787	128
TLL62_41__full_1	7788	130
TLL62_41__full_1	7789	127
TLL62_41__full_1	7790	126
TLL62_41__full_1	7791	128
TLL62_41__full_1	7792	130
TLL62_41__full_1	7793	131
TLL62_41__full_1	7794	134
TLL62_41__full_1	7795	134
TLL62_41__full_1	7796	138
TLL62_41__full_1	7797	140
TLL62_41__full_1	7798	138
TLL62_41__full_1	7799	138
TLL62_41__full_1	7800	137
TLL62_41__full_1	7801	139
TLL62_41__full_1	7802	141
TLL62_41__full_1	7803	140
TLL62_41__full_1	7804	139
TLL62_41__full_1	7805	142
TLL62_41__full_1	7806	142
TLL62_41__full_1	7807	142
TLL62_41__full_1	7808	142
TLL62_41__full_1	7809	144
TLL62_41__full_1	7810	143
TLL62_41__full_1	7811	144
TLL62_41__full_1	7812	144
TLL62_41__full_1	7813	144
TLL62_41__full_1	7814	139
TLL62_41__full_1	7815	139
TLL62_41__full_1	7816	140
TLL62_41__full_1	7817	140
TLL62_41__full_1	7818	141
TLL62_41__full_1	7819	141
TLL62_41__full_1	7820	140
TLL62_41__full_1	7821	149
TLL62_41__full_1	7822	148
TLL62_41__full_1	7823	151
TLL62_41__full_1	7824	148
TLL62_41__full_1	7825	148
TLL62_41__full_1	7826	150
TLL62_41__full_1	7827	151
TLL62_41__full_1	7828	154
TLL62_41__full_1	7829	154
TLL62_41__full_1	7830	152
TLL62_41__full_1	7831	150
TLL62_41__full_1	7832	152
TLL62_41__full_1	7833	151
TLL62_41__full_1	7834	152
TLL62_41__full_1	7835	155
TLL62_41__full_1	7836	154
TLL62_41__full_1	7837	154
TLL62_41__full_1	7838	154
TLL62_41__full_1	7839	153
TLL62_41__full_1	7840	153
TLL62_41__full_1	7841	153
TLL62_41__full_1	7842	150
TLL62_41__full_1	7843	150
TLL62_41__full_1	7844	150
TLL62_41__full_1	7845	150
TLL62_41__full_1	7846	147
TLL62_41__full_1	7847	149
TLL62_41__full_1	7848	149
TLL62_41__full_1	7849	148
TLL62_41__full_1	7850	148
TLL62_41__full_1	7851	144
TLL62_41__full_1	7852	144
TLL62_41__full_1	7853	143
TLL62_41__full_1	7854	144
TLL62_41__full_1	7855	142
TLL62_41__full_1	7856	137
TLL62_41__full_1	7857	137
TLL62_41__full_1	7858	134
TLL62_41__full_1	7859	134
TLL62_41__full_1	7860	135
TLL62_41__full_1	7861	135
TLL62_41__full_1	7862	134
TLL62_41__full_1	7863	134
TLL62_41__full_1	7864	130
TLL62_41__full_1	7865	129
TLL62_41__full_1	7866	129
TLL62_41__full_1	7867	125
TLL62_41__full_1	7868	124
TLL62_41__full_1	7869	121
TLL62_41__full_1	7870	120
TLL62_41__full_1	7871	119
TLL62_41__full_1	7872	119
TLL62_41__full_1	7873	118
TLL62_41__full_1	7874	118
TLL62_41__full_1	7875	118
TLL62_41__full_1	7876	117
TLL62_41__full_1	7877	115
TLL62_41__full_1	7878	114
TLL62_41__full_1	7879	114
TLL62_41__full_1	7880	116
TLL62_41__full_1	7881	115
TLL62_41__full_1	7882	115
TLL62_41__full_1	7883	115
TLL62_41__full_1	7884	113
TLL62_41__full_1	7885	113
TLL62_41__full_1	7886	113
TLL62_41__full_1	7887	110
TLL62_41__full_1	7888	108
TLL62_41__full_1	7889	107
TLL62_41__full_1	7890	107
TLL62_41__full_1	7891	107
TLL62_41__full_1	7892	106
TLL62_41__full_1	7893	106
TLL62_41__full_1	7894	106
TLL62_41__full_1	7895	105
TLL62_41__full_1	7896	105
TLL62_41__full_1	7897	99
TLL62_41__full_1	7898	97
TLL62_41__full_1	7899	99
TLL62_41__full_1	7900	101
TLL62_41__full_1	7901	102
TLL62_41__full_1	7902	102
TLL62_41__full_1	7903	102
TLL62_41__full_1	7904	101
TLL62_41__full_1	7905	103
TLL62_41__full_1	7906	107
TLL62_41__full_1	7907	107
TLL62_41__full_1	7908	107
TLL62_41__full_1	7909	107
TLL62_41__full_1	7910	106
TLL62_41__full_1	7911	106
TLL62_41__full_1	7912	104
TLL62_41__full_1	7913	102
TLL62_41__full_1	7914	103
TLL62_41__full_1	7915	103
TLL62_41__full_1	7916	103
TLL62_41__full_1	7917	104
TLL62_41__full_1	7918	96
TLL62_41__full_1	7919	96
TLL62_41__full_1	7920	92
TLL62_41__full_1	7921	91
TLL62_41__full_1	7922	91
TLL62_41__full_1	7923	86
TLL62_41__full_1	7924	85
TLL62_41__full_1	7925	85
TLL62_41__full_1	7926	85
TLL62_41__full_1	7927	84
TLL62_41__full_1	7928	84
TLL62_41__full_1	7929	80
TLL62_41__full_1	7930	80
TLL62_41__full_1	7931	85
TLL62_41__full_1	7932	84
TLL62_41__full_1	7933	84
TLL62_41__full_1	7934	83
TLL62_41__full_1	7935	83
TLL62_41__full_1	7936	81
TLL62_41__full_1	7937	82
TLL62_41__full_1	7938	81
TLL62_41__full_1	7939	79
TLL62_41__full_1	7940	79
TLL62_41__full_1	7941	74
TLL62_41__full_1	7942	74
TLL62_41__full_1	7943	72
TLL62_41__full_1	7944	69
TLL62_41__full_1	7945	69
TLL62_41__full_1	7946	69
TLL62_41__full_1	7947	65
TLL62_41__full_1	7948	68
TLL62_41__full_1	7949	70
TLL62_41__full_1	7950	69
TLL62_41__full_1	7951	68
TLL62_41__full_1	7952	68
TLL62_41__full_1	7953	69
TLL62_41__full_1	7954	70
TLL62_41__full_1	7955	71
TLL62_41__full_1	7956	70
TLL62_41__full_1	7957	68
TLL62_41__full_1	7958	68
TLL62_41__full_1	7959	68
TLL62_41__full_1	7960	67
TLL62_41__full_1	7961	67
TLL62_41__full_1	7962	68
TLL62_41__full_1	7963	68
TLL62_41__full_1	7964	67
TLL62_41__full_1	7965	68
TLL62_41__full_1	7966	68
TLL62_41__full_1	7967	67
TLL62_41__full_1	7968	68
TLL62_41__full_1	7969	67
TLL62_41__full_1	7970	67
TLL62_41__full_1	7971	67
TLL62_41__full_1	7972	68
TLL62_41__full_1	7973	68
TLL62_41__full_1	7974	67
TLL62_41__full_1	7975	67
TLL62_41__full_1	7976	67
TLL62_41__full_1	7977	68
TLL62_41__full_1	7978	65
TLL62_41__full_1	7979	60
TLL62_41__full_1	7980	60
TLL62_41__full_1	7981	60
TLL62_41__full_1	7982	60
TLL62_41__full_1	7983	60
TLL62_41__full_1	7984	59
TLL62_41__full_1	7985	57
TLL62_41__full_1	7986	57
TLL62_41__full_1	7987	58
TLL62_41__full_1	7988	58
TLL62_41__full_1	7989	58
TLL62_41__full_1	7990	58
TLL62_41__full_1	7991	58
TLL62_41__full_1	7992	58
TLL62_41__full_1	7993	57
TLL62_41__full_1	7994	57
TLL62_41__full_1	7995	57
TLL62_41__full_1	7996	58
TLL62_41__full_1	7997	59
TLL62_41__full_1	7998	57
TLL62_41__full_1	7999	57
TLL62_41__full_1	8000	57
TLL62_41__full_1	8001	57
TLL62_41__full_1	8002	59
TLL62_41__full_1	8003	56
TLL62_41__full_1	8004	56
TLL62_41__full_1	8005	55
TLL62_41__full_1	8006	55
TLL62_41__full_1	8007	55
TLL62_41__full_1	8008	55
TLL62_41__full_1	8009	56
TLL62_41__full_1	8010	56
TLL62_41__full_1	8011	53
TLL62_41__full_1	8012	54
TLL62_41__full_1	8013	55
TLL62_41__full_1	8014	55
TLL62_41__full_1	8015	54
TLL62_41__full_1	8016	54
TLL62_41__full_1	8017	55
TLL62_41__full_1	8018	57
TLL62_41__full_1	8019	58
TLL62_41__full_1	8020	58
TLL62_41__full_1	8021	58
TLL62_41__full_1	8022	58
TLL62_41__full_1	8023	59
TLL62_41__full_1	8024	59
TLL62_41__full_1	8025	59
TLL62_41__full_1	8026	60
TLL62_41__full_1	8027	61
TLL62_41__full_1	8028	63
TLL62_41__full_1	8029	63
TLL62_41__full_1	8030	63
TLL62_41__full_1	8031	64
TLL62_41__full_1	8032	66
TLL62_41__full_1	8033	68
TLL62_41__full_1	8034	72
TLL62_41__full_1	8035	74
TLL62_41__full_1	8036	76
TLL62_41__full_1	8037	76
TLL62_41__full_1	8038	76
TLL62_41__full_1	8039	76
TLL62_41__full_1	8040	76
TLL62_41__full_1	8041	76
TLL62_41__full_1	8042	80
TLL62_41__full_1	8043	80
TLL62_41__full_1	8044	82
TLL62_41__full_1	8045	82
TLL62_41__full_1	8046	85
TLL62_41__full_1	8047	85
TLL62_41__full_1	8048	85
TLL62_41__full_1	8049	85
TLL62_41__full_1	8050	84
TLL62_41__full_1	8051	85
TLL62_41__full_1	8052	84
TLL62_41__full_1	8053	85
TLL62_41__full_1	8054	85
TLL62_41__full_1	8055	85
TLL62_41__full_1	8056	83
TLL62_41__full_1	8057	78
TLL62_41__full_1	8058	79
TLL62_41__full_1	8059	79
TLL62_41__full_1	8060	78
TLL62_41__full_1	8061	78
TLL62_41__full_1	8062	78
TLL62_41__full_1	8063	77
TLL62_41__full_1	8064	77
TLL62_41__full_1	8065	77
TLL62_41__full_1	8066	77
TLL62_41__full_1	8067	77
TLL62_41__full_1	8068	74
TLL62_41__full_1	8069	74
TLL62_41__full_1	8070	74
TLL62_41__full_1	8071	75
TLL62_41__full_1	8072	76
TLL62_41__full_1	8073	76
TLL62_41__full_1	8074	77
TLL62_41__full_1	8075	77
TLL62_41__full_1	8076	77
TLL62_41__full_1	8077	78
TLL62_41__full_1	8078	78
TLL62_41__full_1	8079	78
TLL62_41__full_1	8080	81
TLL62_41__full_1	8081	82
TLL62_41__full_1	8082	77
TLL62_41__full_1	8083	81
TLL62_41__full_1	8084	81
TLL62_41__full_1	8085	82
TLL62_41__full_1	8086	84
TLL62_41__full_1	8087	84
TLL62_41__full_1	8088	83
TLL62_41__full_1	8089	83
TLL62_41__full_1	8090	83
TLL62_41__full_1	8091	86
TLL62_41__full_1	8092	86
TLL62_41__full_1	8093	88
TLL62_41__full_1	8094	88
TLL62_41__full_1	8095	90
TLL62_41__full_1	8096	89
TLL62_41__full_1	8097	92
TLL62_41__full_1	8098	93
TLL62_41__full_1	8099	91
TLL62_41__full_1	8100	93
TLL62_41__full_1	8101	93
TLL62_41__full_1	8102	94
TLL62_41__full_1	8103	96
TLL62_41__full_1	8104	96
TLL62_41__full_1	8105	95
TLL62_41__full_1	8106	95
TLL62_41__full_1	8107	95
TLL62_41__full_1	8108	95
TLL62_41__full_1	8109	95
TLL62_41__full_1	8110	95
TLL62_41__full_1	8111	93
TLL62_41__full_1	8112	93
TLL62_41__full_1	8113	93
TLL62_41__full_1	8114	95
TLL62_41__full_1	8115	95
TLL62_41__full_1	8116	94
TLL62_41__full_1	8117	97
TLL62_41__full_1	8118	102
TLL62_41__full_1	8119	101
TLL62_41__full_1	8120	102
TLL62_41__full_1	8121	100
TLL62_41__full_1	8122	99
TLL62_41__full_1	8123	98
TLL62_41__full_1	8124	98
TLL62_41__full_1	8125	102
TLL62_41__full_1	8126	104
TLL62_41__full_1	8127	104
TLL62_41__full_1	8128	101
TLL62_41__full_1	8129	100
TLL62_41__full_1	8130	100
TLL62_41__full_1	8131	100
TLL62_41__full_1	8132	100
TLL62_41__full_1	8133	100
TLL62_41__full_1	8134	100
TLL62_41__full_1	8135	100
TLL62_41__full_1	8136	101
TLL62_41__full_1	8137	98
TLL62_41__full_1	8138	97
TLL62_41__full_1	8139	98
TLL62_41__full_1	8140	98
TLL62_41__full_1	8141	99
TLL62_41__full_1	8142	99
TLL62_41__full_1	8143	102
TLL62_41__full_1	8144	106
TLL62_41__full_1	8145	106
TLL62_41__full_1	8146	107
TLL62_41__full_1	8147	106
TLL62_41__full_1	8148	105
TLL62_41__full_1	8149	105
TLL62_41__full_1	8150	111
TLL62_41__full_1	8151	114
TLL62_41__full_1	8152	117
TLL62_41__full_1	8153	117
TLL62_41__full_1	8154	117
TLL62_41__full_1	8155	118
TLL62_41__full_1	8156	118
TLL62_41__full_1	8157	118
TLL62_41__full_1	8158	117
TLL62_41__full_1	8159	118
TLL62_41__full_1	8160	117
TLL62_41__full_1	8161	116
TLL62_41__full_1	8162	117
TLL62_41__full_1	8163	117
TLL62_41__full_1	8164	116
TLL62_41__full_1	8165	116
TLL62_41__full_1	8166	113
TLL62_41__full_1	8167	114
TLL62_41__full_1	8168	115
TLL62_41__full_1	8169	116
TLL62_41__full_1	8170	115
TLL62_41__full_1	8171	112
TLL62_41__full_1	8172	110
TLL62_41__full_1	8173	110
TLL62_41__full_1	8174	110
TLL62_41__full_1	8175	111
TLL62_41__full_1	8176	111
TLL62_41__full_1	8177	109
TLL62_41__full_1	8178	106
TLL62_41__full_1	8179	106
TLL62_41__full_1	8180	106
TLL62_41__full_1	8181	108
TLL62_41__full_1	8182	104
TLL62_41__full_1	8183	105
TLL62_41__full_1	8184	105
TLL62_41__full_1	8185	104
TLL62_41__full_1	8186	105
TLL62_41__full_1	8187	103
TLL62_41__full_1	8188	103
TLL62_41__full_1	8189	105
TLL62_41__full_1	8190	105
TLL62_41__full_1	8191	106
TLL62_41__full_1	8192	110
TLL62_41__full_1	8193	106
TLL62_41__full_1	8194	106
TLL62_41__full_1	8195	108
TLL62_41__full_1	8196	110
TLL62_41__full_1	8197	109
TLL62_41__full_1	8198	109
TLL62_41__full_1	8199	109
TLL62_41__full_1	8200	109
TLL62_41__full_1	8201	109
TLL62_41__full_1	8202	111
TLL62_41__full_1	8203	110
TLL62_41__full_1	8204	112
TLL62_41__full_1	8205	113
TLL62_41__full_1	8206	113
TLL62_41__full_1	8207	114
TLL62_41__full_1	8208	114
TLL62_41__full_1	8209	113
TLL62_41__full_1	8210	114
TLL62_41__full_1	8211	114
TLL62_41__full_1	8212	114
TLL62_41__full_1	8213	116
TLL62_41__full_1	8214	116
TLL62_41__full_1	8215	117
TLL62_41__full_1	8216	116
TLL62_41__full_1	8217	117
TLL62_41__full_1	8218	117
TLL62_41__full_1	8219	123
TLL62_41__full_1	8220	124
TLL62_41__full_1	8221	127
TLL62_41__full_1	8222	126
TLL62_41__full_1	8223	125
TLL62_41__full_1	8224	127
TLL62_41__full_1	8225	126
TLL62_41__full_1	8226	129
TLL62_41__full_1	8227	129
TLL62_41__full_1	8228	128
TLL62_41__full_1	8229	128
TLL62_41__full_1	8230	129
TLL62_41__full_1	8231	121
TLL62_41__full_1	8232	120
TLL62_41__full_1	8233	120
TLL62_41__full_1	8234	120
TLL62_41__full_1	8235	120
TLL62_41__full_1	8236	121
TLL62_41__full_1	8237	120
TLL62_41__full_1	8238	121
TLL62_41__full_1	8239	121
TLL62_41__full_1	8240	121
TLL62_41__full_1	8241	121
TLL62_41__full_1	8242	120
TLL62_41__full_1	8243	120
TLL62_41__full_1	8244	116
TLL62_41__full_1	8245	116
TLL62_41__full_1	8246	117
TLL62_41__full_1	8247	114
TLL62_41__full_1	8248	117
TLL62_41__full_1	8249	119
TLL62_41__full_1	8250	121
TLL62_41__full_1	8251	120
TLL62_41__full_1	8252	120
TLL62_41__full_1	8253	119
TLL62_41__full_1	8254	124
TLL62_41__full_1	8255	123
TLL62_41__full_1	8256	123
TLL62_41__full_1	8257	122
TLL62_41__full_1	8258	121
TLL62_41__full_1	8259	121
TLL62_41__full_1	8260	122
TLL62_41__full_1	8261	122
TLL62_41__full_1	8262	122
TLL62_41__full_1	8263	122
TLL62_41__full_1	8264	121
TLL62_41__full_1	8265	123
TLL62_41__full_1	8266	122
TLL62_41__full_1	8267	120
TLL62_41__full_1	8268	115
TLL62_41__full_1	8269	115
TLL62_41__full_1	8270	115
TLL62_41__full_1	8271	115
TLL62_41__full_1	8272	115
TLL62_41__full_1	8273	116
TLL62_41__full_1	8274	120
TLL62_41__full_1	8275	125
TLL62_41__full_1	8276	125
TLL62_41__full_1	8277	124
TLL62_41__full_1	8278	124
TLL62_41__full_1	8279	125
TLL62_41__full_1	8280	127
TLL62_41__full_1	8281	127
TLL62_41__full_1	8282	127
TLL62_41__full_1	8283	129
TLL62_41__full_1	8284	129
TLL62_41__full_1	8285	129
TLL62_41__full_1	8286	129
TLL62_41__full_1	8287	127
TLL62_41__full_1	8288	124
TLL62_41__full_1	8289	123
TLL62_41__full_1	8290	123
TLL62_41__full_1	8291	124
TLL62_41__full_1	8292	126
TLL62_41__full_1	8293	128
TLL62_41__full_1	8294	127
TLL62_41__full_1	8295	129
TLL62_41__full_1	8296	129
TLL62_41__full_1	8297	128
TLL62_41__full_1	8298	128
TLL62_41__full_1	8299	129
TLL62_41__full_1	8300	128
TLL62_41__full_1	8301	127
TLL62_41__full_1	8302	124
TLL62_41__full_1	8303	122
TLL62_41__full_1	8304	122
TLL62_41__full_1	8305	122
TLL62_41__full_1	8306	119
TLL62_41__full_1	8307	120
TLL62_41__full_1	8308	120
TLL62_41__full_1	8309	120
TLL62_41__full_1	8310	119
TLL62_41__full_1	8311	121
TLL62_41__full_1	8312	121
TLL62_41__full_1	8313	120
TLL62_41__full_1	8314	120
TLL62_41__full_1	8315	120
TLL62_41__full_1	8316	120
TLL62_41__full_1	8317	122
TLL62_41__full_1	8318	122
TLL62_41__full_1	8319	121
TLL62_41__full_1	8320	121
TLL62_41__full_1	8321	118
TLL62_41__full_1	8322	121
TLL62_41__full_1	8323	119
TLL62_41__full_1	8324	119
TLL62_41__full_1	8325	115
TLL62_41__full_1	8326	116
TLL62_41__full_1	8327	115
TLL62_41__full_1	8328	115
TLL62_41__full_1	8329	117
TLL62_41__full_1	8330	115
TLL62_41__full_1	8331	115
TLL62_41__full_1	8332	116
TLL62_41__full_1	8333	115
TLL62_41__full_1	8334	114
TLL62_41__full_1	8335	118
TLL62_41__full_1	8336	117
TLL62_41__full_1	8337	118
TLL62_41__full_1	8338	118
TLL62_41__full_1	8339	117
TLL62_41__full_1	8340	118
TLL62_41__full_1	8341	119
TLL62_41__full_1	8342	117
TLL62_41__full_1	8343	117
TLL62_41__full_1	8344	117
TLL62_41__full_1	8345	117
TLL62_41__full_1	8346	118
TLL62_41__full_1	8347	117
TLL62_41__full_1	8348	119
TLL62_41__full_1	8349	122
TLL62_41__full_1	8350	122
TLL62_41__full_1	8351	121
TLL62_41__full_1	8352	119
TLL62_41__full_1	8353	119
TLL62_41__full_1	8354	119
TLL62_41__full_1	8355	117
TLL62_41__full_1	8356	118
TLL62_41__full_1	8357	121
TLL62_41__full_1	8358	121
TLL62_41__full_1	8359	122
TLL62_41__full_1	8360	120
TLL62_41__full_1	8361	120
TLL62_41__full_1	8362	120
TLL62_41__full_1	8363	119
TLL62_41__full_1	8364	120
TLL62_41__full_1	8365	121
TLL62_41__full_1	8366	124
TLL62_41__full_1	8367	124
TLL62_41__full_1	8368	123
TLL62_41__full_1	8369	116
TLL62_41__full_1	8370	116
TLL62_41__full_1	8371	110
TLL62_41__full_1	8372	110
TLL62_41__full_1	8373	106
TLL62_41__full_1	8374	108
TLL62_41__full_1	8375	110
TLL62_41__full_1	8376	112
TLL62_41__full_1	8377	111
TLL62_41__full_1	8378	112
TLL62_41__full_1	8379	113
TLL62_41__full_1	8380	116
TLL62_41__full_1	8381	115
TLL62_41__full_1	8382	115
TLL62_41__full_1	8383	115
TLL62_41__full_1	8384	117
TLL62_41__full_1	8385	117
TLL62_41__full_1	8386	117
TLL62_41__full_1	8387	115
TLL62_41__full_1	8388	115
TLL62_41__full_1	8389	114
TLL62_41__full_1	8390	113
TLL62_41__full_1	8391	113
TLL62_41__full_1	8392	114
TLL62_41__full_1	8393	112
TLL62_41__full_1	8394	112
TLL62_41__full_1	8395	112
TLL62_41__full_1	8396	114
TLL62_41__full_1	8397	114
TLL62_41__full_1	8398	114
TLL62_41__full_1	8399	113
TLL62_41__full_1	8400	116
TLL62_41__full_1	8401	115
TLL62_41__full_1	8402	116
TLL62_41__full_1	8403	116
TLL62_41__full_1	8404	116
TLL62_41__full_1	8405	113
TLL62_41__full_1	8406	115
TLL62_41__full_1	8407	117
TLL62_41__full_1	8408	117
TLL62_41__full_1	8409	119
TLL62_41__full_1	8410	120
TLL62_41__full_1	8411	119
TLL62_41__full_1	8412	120
TLL62_41__full_1	8413	120
TLL62_41__full_1	8414	118
TLL62_41__full_1	8415	118
TLL62_41__full_1	8416	120
TLL62_41__full_1	8417	120
TLL62_41__full_1	8418	119
TLL62_41__full_1	8419	118
TLL62_41__full_1	8420	118
TLL62_41__full_1	8421	119
TLL62_41__full_1	8422	118
TLL62_41__full_1	8423	119
TLL62_41__full_1	8424	119
TLL62_41__full_1	8425	117
TLL62_41__full_1	8426	113
TLL62_41__full_1	8427	113
TLL62_41__full_1	8428	113
TLL62_41__full_1	8429	115
TLL62_41__full_1	8430	114
TLL62_41__full_1	8431	110
TLL62_41__full_1	8432	110
TLL62_41__full_1	8433	109
TLL62_41__full_1	8434	109
TLL62_41__full_1	8435	110
TLL62_41__full_1	8436	110
TLL62_41__full_1	8437	110
TLL62_41__full_1	8438	110
TLL62_41__full_1	8439	110
TLL62_41__full_1	8440	110
TLL62_41__full_1	8441	108
TLL62_41__full_1	8442	110
TLL62_41__full_1	8443	109
TLL62_41__full_1	8444	110
TLL62_41__full_1	8445	111
TLL62_41__full_1	8446	111
TLL62_41__full_1	8447	114
TLL62_41__full_1	8448	110
TLL62_41__full_1	8449	110
TLL62_41__full_1	8450	112
TLL62_41__full_1	8451	113
TLL62_41__full_1	8452	114
TLL62_41__full_1	8453	115
TLL62_41__full_1	8454	112
TLL62_41__full_1	8455	112
TLL62_41__full_1	8456	112
TLL62_41__full_1	8457	112
TLL62_41__full_1	8458	111
TLL62_41__full_1	8459	112
TLL62_41__full_1	8460	112
TLL62_41__full_1	8461	112
TLL62_41__full_1	8462	110
TLL62_41__full_1	8463	110
TLL62_41__full_1	8464	108
TLL62_41__full_1	8465	110
TLL62_41__full_1	8466	110
TLL62_41__full_1	8467	112
TLL62_41__full_1	8468	106
TLL62_41__full_1	8469	105
TLL62_41__full_1	8470	105
TLL62_41__full_1	8471	104
TLL62_41__full_1	8472	104
TLL62_41__full_1	8473	104
TLL62_41__full_1	8474	104
TLL62_41__full_1	8475	106
TLL62_41__full_1	8476	108
TLL62_41__full_1	8477	105
TLL62_41__full_1	8478	102
TLL62_41__full_1	8479	103
TLL62_41__full_1	8480	104
TLL62_41__full_1	8481	105
TLL62_41__full_1	8482	107
TLL62_41__full_1	8483	105
TLL62_41__full_1	8484	104
TLL62_41__full_1	8485	105
TLL62_41__full_1	8486	106
TLL62_41__full_1	8487	107
TLL62_41__full_1	8488	107
TLL62_41__full_1	8489	107
TLL62_41__full_1	8490	106
TLL62_41__full_1	8491	107
TLL62_41__full_1	8492	106
TLL62_41__full_1	8493	105
TLL62_41__full_1	8494	105
TLL62_41__full_1	8495	110
TLL62_41__full_1	8496	109
TLL62_41__full_1	8497	110
TLL62_41__full_1	8498	110
TLL62_41__full_1	8499	108
TLL62_41__full_1	8500	110
TLL62_41__full_1	8501	110
TLL62_41__full_1	8502	108
TLL62_41__full_1	8503	108
TLL62_41__full_1	8504	107
TLL62_41__full_1	8505	106
TLL62_41__full_1	8506	106
TLL62_41__full_1	8507	105
TLL62_41__full_1	8508	104
TLL62_41__full_1	8509	104
TLL62_41__full_1	8510	103
TLL62_41__full_1	8511	104
TLL62_41__full_1	8512	102
TLL62_41__full_1	8513	104
TLL62_41__full_1	8514	102
TLL62_41__full_1	8515	104
TLL62_41__full_1	8516	106
TLL62_41__full_1	8517	106
TLL62_41__full_1	8518	108
TLL62_41__full_1	8519	110
TLL62_41__full_1	8520	109
TLL62_41__full_1	8521	109
TLL62_41__full_1	8522	111
TLL62_41__full_1	8523	110
TLL62_41__full_1	8524	110
TLL62_41__full_1	8525	110
